category,item_title,pdf_title,pdf_url,item_url
DRE / Ofícios Circulares,Ofício Circular n.º 160 de 14 de novembro de 2024,Critérios de avaliação,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_160_Anexo2_criteriosdeavaliacao.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/224021/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 158 de 31 de outubro de 2024,Ofício Circular N.º 158,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_158.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223706/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 156 de 29 de outubro de 2024,Ofício Circular N.º 156,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_156.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223705/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 156 de 29 de outubro de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_156_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223705/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 155 de 25 de outubro de 2024,ofício Circular N.º 155,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_155.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223632/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 155 de 25 de outubro de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_155_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223632/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular Nº 154 de 24 de outubro de 2024,Ofício Circular N.º 154,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_154.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223631/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício circular N.º 153 de 21 de outubro de 2024,Ofício Circular N.º 153,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_153.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223630/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 152 de 21 de outubro de 2024,Ofício Circular N.º 152,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_152.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223629/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 151 de 18 de outubro de 2024,Ofício Circular N.º 151,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_151.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223615/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular n.º 148 de 17 de outubro de 2024,Ofício Circular N.º 148,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_148.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223614/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular n.º 148 de 17 de outubro de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_148_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223614/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 147 de 17 de outubro de 2024,Ofício Circular N.º 147,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_147.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223613/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 146 de 17 de outubro de 2024,Ofício Circular N.º 146,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_146.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223611/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 146 de 17 de outubro de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_146_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223611/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 145 de 15 de outubro de 2024,Ofício Circular N.º 145,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_145.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223610/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 141 de 4 de outubro de 2024,Ofício Circular N.º 141,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_141.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223608/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 141 de 4 de outubro de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_141_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223608/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 133 de 25 de setembro de 2024,Ofício Circular N.º 133,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_133.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223002/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 133 de 25 de setembro de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_133_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223002/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 132 de 25 de setembro de 2024,Ofício Circular N.º 132,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_132.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223000/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 132 de 25 de setembro de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_132_%20Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/223000/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 130 de 23 de serembro de 2024,Ofício Circular N.º 130,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_130.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222969/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 129 de 23 de setembro de 2024,Ofício Circular N.º 129,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_129.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222968/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 128 de 23 de setembro de 2024,Ofício Circular N.º 128,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_128.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222965/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 125 de 18 de setembro de 2024,Ofício Circular N.º 125,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_125.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222963/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 125 de 18 de setembro de 2024,Cartaz,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_%20125_cartaz.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222963/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular n.º 124 de 18 de setembro de 2024,Ofício Circular N.º 124,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_124.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222928/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 122 de 17 de setembro de 2024,Ofício Circular N.º 122,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_122.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222927/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 121 de 13 de setembro de 2024,ofício Circular N.º 121,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_%20121.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222926/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 120 de 12 de setembro de 2024,Ofício Circular N.º 120,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_120.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222925/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofíicio Circular N.º 119 de 12 de setembro de 2024,Ofício Circular N.º 119,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_119.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222923/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 118 de 11 de setembro de 2024,Ofício circular n.º 118,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_118.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222776/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 118 de 11 de setembro de 2024,programa,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_118_programa.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222776/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 117 de 11 de setembro de 2024,Ofício n.º 117,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_117.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222775/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 117 de 11 de setembro de 2024,Programa,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_117_programa.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222775/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 116 de 11 de setembro de 2024,Ofício Circular N.º 116,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_116.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222970/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 115 de 11 de setembro de 2024,Ofício Circular N.º 115,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_115.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222756/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 114 de 10 de setembro de 2024,Ofício Circular N.º 114,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_114.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222755/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 114 de 10 de setembro de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_114_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222755/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 113 de 10 de setembro de 2024,Ofício Circular N.º 113,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_113.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222753/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 112 de 9 de setembro de 2024,Ofício Circular N.º 112,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_112.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222752/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 111 de 9 de setembro de 2024,Ofício Circular N.º 111,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_111.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222971/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 110 de 5 de setembro de 2024,Ofício Circular N.º 110,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_110.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222751/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 108 de 5 de setembro de 2024,Ofício Circular N.º 108,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_108.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222749/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 107 de 3 de setembro de 2024,Ofício Circular N.º 107,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_107.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222747/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 106 de 3 de setembro de 2024,Ofício Circular N.º 106,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_106.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222745/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 105 de 2 de setembro de 2024,Ofício Circular N.º 105,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_105.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222744/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 105 de 2 de setembro de 2024,Anexo 1 - Cartaz,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_105_Anexo1.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222744/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 105 de 2 de setembro de 2024,Anexo 2,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_105_Anexo2.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222744/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 104 de 2 de setembro de 2024,Ofício Circular N.º 104,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_104.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222583/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 104 de 2 de setembro de 2024,Anexo 1,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_104_anexo%201.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222583/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 104 de 2 de setembro de 2024,Anexo 2,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_104_anexo%202.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222583/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 103 de 29 de agosto de 2024,Ofício Circular N.º 103,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_103.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222582/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 103 de 29 de agosto de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_103_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222582/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 102 de 31 de julho de 2024,Ofício Circular N.º 102,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_102.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222581/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 101 de 31 de julho de 2024,Ofício Circular N.º 101,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_101.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222578/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 101 de 31 de julho de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_101_anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222578/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular n.º 100 de 25 de julho de 2024,Ofício Circular N.º 100,https://www.madeira.gov.pt/Portals/15/imagens/default/2024_OF_100.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222577/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular n.º 100 de 25 de julho de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/imagens/default/2024_OF_100_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222577/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 099 de 24 de julho,Ofício Circular N.º 099,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_099.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222576/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 099 de 24 de julho,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_099_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222576/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 098 de 12 de julho de 2024,Ofício Circular N.º 098,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_098.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222574/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular n.º 097 de 8 de julho de 2024,Ofício Circular N.º 097,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_097.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222572/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular n.º 097 de 8 de julho de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_097_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222572/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 096 de 8 de julho de 2024,Ofício Circular N.º 096,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_096.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222570/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 096 de 8 de julho de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_096_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222570/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 094 de 4 de julho de 2024,Ofício Circular N.º 094,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_094.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222333/UnidadeOrganicaId/32/CatalogoId/0
DRE / Ofícios Circulares,Ofício Circular N.º 094 de 4 de julho de 2024,Anexo,https://www.madeira.gov.pt/Portals/15/documentos/1_DRE/PaginaPrincipal/oficios_circulares/2024_OF_094_Anexo.pdf,https://www.madeira.gov.pt/dre/Estrutura/DRE/Of%C3%ADcios-Circulares/ctl/Read/mid/15375/InformacaoId/222333/UnidadeOrganicaId/32/CatalogoId/0
