category,title,pdf_url,source_url,date
Câmara Municipal / Editais,Edital 292/2018 - Reuniões Camarárias (Alteração),https://cmfdoc.funchal.pt/media/k2/attachments/Edital_n292-2018-AlteracaoDataReuniao.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital 235/2018 - Reunião Pública no dia 30 de maio,https://cmfdoc.funchal.pt/media/k2/attachments/Edital_235_2018.PDF,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital 125/2018 - Reuniões Camarárias,https://cmfdoc.funchal.pt/media/k2/attachments/edital_125_2018.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital 100/2018 - Reunião Pública no dia 15 de março,https://cmfdoc.funchal.pt/media/k2/attachments/edital_100_2018.PDF,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital 242/2017 - Reunião Pública no dia 6 de julho,https://cmfdoc.funchal.pt/media/k2/attachments/edital_242_2017.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº 126/2016 - Reunião Ordinária e Pública do Mês de Maio - Alteração,https://cmfdoc.funchal.pt/media/k2/attachments/edital126.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº 246/2016 - Reunião Pública do Mês de agosto,https://cmfdoc.funchal.pt/media/k2/attachments/edital246.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº 360/2016 - Reunião Pública Antecipação,https://cmfdoc.funchal.pt/media/k2/attachments/edital360.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº 390/2016 - Reunião Pública,https://cmfdoc.funchal.pt/media/k2/attachments/edital390.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº 13/2015 - Regimento das Reuniões da Câmara Municipal do Funchal - Alterações,https://cmfdoc.funchal.pt/media/k2/attachments/edital13.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº 133/2015 - Reunião Ordinária e Pública do Mês de Maio - Alteração,https://cmfdoc.funchal.pt/media/k2/attachments/edital133.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº 396/2015 - Reunião Pública,https://cmfdoc.funchal.pt/media/k2/attachments/edital396.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº 408/2015 - Reunião Extraordinária,https://cmfdoc.funchal.pt/media/k2/attachments/edital408.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital 154/2014 - Reunião Pública do mês de Junho - Alteração Horária,https://cmfdoc.funchal.pt/media/k2/attachments/edital_154_2014.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital 77/2014 - Reunião Pública do mês de Abril - Alteração,https://cmfdoc.funchal.pt/media/k2/attachments/edital_77_2014.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº208/2014 - Reuniões Públicas,https://cmfdoc.funchal.pt/media/k2/attachments/20814.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital nº 331/2014 - Reunião Pública,https://cmfdoc.funchal.pt/media/k2/attachments/33114.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Câmara Municipal / Editais,Edital 353/2013 - Reunião Pública,https://cmfdoc.funchal.pt/media/k2/attachments/edital353_2013-reuniaopublica.pdf,https://cmfdoc.funchal.pt/reunioes-de-camara/rc-editais.html,
Doc. Financeiros / Orçamento,Orçamento 2026,https://cmfdoc.funchal.pt/media/k2/attachments/Orçamento_2026.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento 2025,https://cmfdoc.funchal.pt/media/k2/attachments/OrcamentoGrandesOpcoesDoPlano_2025.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento 2024,https://cmfdoc.funchal.pt/media/k2/attachments/Orc_2024_assinado.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento e Grandes Opções do Plano para 2023,https://cmfdoc.funchal.pt/media/k2/attachments/orcamento_e_ grandes_opcoes_do plano_2023.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento 2022,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_2022.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Grandes Opções do Plano 2022,https://cmfdoc.funchal.pt/media/k2/attachments/GOP_2022.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento 2021,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_2021.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Grandes Opções do Plano 2021,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_GOP_2021.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento da Despesa 2020,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_Despesa_2020.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento da Receita 2020,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_Receita_2020.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento 2020,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_2020.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Grandes Opções do Plano 2020,https://cmfdoc.funchal.pt/media/k2/attachments/GOP_2020.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento Receita 2019,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_Receita_2019_20181210.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento Despesa 2019,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_Despesa_2019_20181210.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento 2019,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_2019_20181210.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,GOP 2019,https://cmfdoc.funchal.pt/media/k2/attachments/Orcamento_GOP_2019_20181210.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento da Despesa,https://cmfdoc.funchal.pt/media/k2/attachments/orcamento_despesa_2018.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento da Receita,https://cmfdoc.funchal.pt/media/k2/attachments/orcamento_receita_2018.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Grandes Opções do Plano 2018,https://cmfdoc.funchal.pt/media/k2/attachments/gop_2018.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento 2018,https://cmfdoc.funchal.pt/media/k2/attachments/orcamento_2018.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento da Despesa,https://cmfdoc.funchal.pt/media/k2/attachments/orcamento_da_despesa_2017_v2.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento da Receita,https://cmfdoc.funchal.pt/media/k2/attachments/orcamento_da_receita_2017_v2.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Grandes Opções do Plano 2017,https://cmfdoc.funchal.pt/media/k2/attachments/gops_2017_v2.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento 2017,https://cmfdoc.funchal.pt/media/k2/attachments/orcamento_2017_v2.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Grandes Opções do Plano 2016,https://cmfdoc.funchal.pt/media/k2/attachments/grandesopcoesdoplano2016_02.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento da Despesa,https://cmfdoc.funchal.pt/media/k2/attachments/propostadeorcamentodadespesa2016.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento da Receita,https://cmfdoc.funchal.pt/media/k2/attachments/propostadeorcamentodareceita2016.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento 2016,https://cmfdoc.funchal.pt/media/k2/attachments/orcamento_2016.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Proposta de Orçamento da Receita,https://cmfdoc.funchal.pt/media/k2/attachments/3-orcamento_receita2015.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Proposta de Orçamento da Despesa,https://cmfdoc.funchal.pt/media/k2/attachments/4-oramento_despesa_2015_cds.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento - 2015,https://cmfdoc.funchal.pt/media/k2/attachments/1-oramento2015.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Grandes Opções do Plano 2015,https://cmfdoc.funchal.pt/media/k2/attachments/gop_completo_aprovado.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,"Orçamento, Plano Plurianual de Investimento e Outras Atividades Relevantes 2014",https://cmfdoc.funchal.pt/media/k2/attachments/orcamento_cmf_2014.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Orçamento,Orçamento e Grandes Opções do Plano - 2013,https://cmfdoc.funchal.pt/media/k2/attachments/oramento2013.pdf,https://cmfdoc.funchal.pt/doc-financeiros/orcamento.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (consolidadas) 2024,https://cmfdoc.funchal.pt/media/k2/attachments/Prestação de Contas (Consolidadas) 2024.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (consolidadas) 2024,https://cmfdoc.funchal.pt/media/k2/attachments/Certificação Legal de Contas (Consolidadas) 2024.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (individuais) 2024,https://cmfdoc.funchal.pt/media/k2/attachments/Certificação Legal de Contas (Individuais) 2024.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (individuais) 2024,https://cmfdoc.funchal.pt/media/k2/attachments/Prestação de Contas (Individuais) 2024.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (Consolidadas) 2023,https://cmfdoc.funchal.pt/media/k2/attachments/Prestação_de_Contas_Consolidadas_2023.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (consolidadas) 2023,https://cmfdoc.funchal.pt/media/k2/attachments/Certificação_Legal_de_Contas_Consolidadas_2023.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (individuais) 2023,https://cmfdoc.funchal.pt/media/k2/attachments/Certificação_Legal_de_Contas_(Individuais)_2023.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (individuais) 2023,https://cmfdoc.funchal.pt/media/k2/attachments/Prestação_de_Contas_(Individuais)_2023.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (Consolidadas) 2022,https://cmfdoc.funchal.pt/media/k2/attachments/Prestação_de_Contas_(Consolidadas)_2022.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (consolidadas) 2022,https://cmfdoc.funchal.pt/media/k2/attachments/Certificação_Legal_de_Contas_(Consolidadas)_2022.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (individuais) 2022,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_Legal_de_Contas_(individuais)_2022.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (individuais) 2022,https://cmfdoc.funchal.pt/media/k2/attachments/Prestacao_de_Contas_(individuais)_2022.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (consolidadas) 2021,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_Legal_de_Contas_consolidadas_2021.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (consolidadas) 2021,https://cmfdoc.funchal.pt/media/k2/attachments/Prestacao_de_Contas_consolidadas_2021.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (individuais) 2021,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_Legal_de_Contas-individuais-2021.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (individuais) 2021,https://cmfdoc.funchal.pt/media/k2/attachments/Prestacao_Contas_Individuais_2021.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (consolidadas) 2020,https://cmfdoc.funchal.pt/media/k2/attachments/Certificação Legal de Contas (consolidadas) 2020.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (consolidadas) 2020,https://cmfdoc.funchal.pt/media/k2/attachments/Prestação de Contas (consolidadas) 2020.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificacao Legal de Contas (individuais) 2020,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_Legal_de_Contas_individuais_2020.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestacao de Contas (individuais) 2020,https://cmfdoc.funchal.pt/media/k2/attachments/Prestacao_de_Contas_individuais_2020.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestacao de Contas (individuais) 2019,https://cmfdoc.funchal.pt/media/k2/attachments/Prestacao_de_Contas_individuais_2019.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (individuais) 2019,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_Legal_de_Contas_individuais_2019.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestacao de Contas (consolidadas) 2019,https://cmfdoc.funchal.pt/media/k2/attachments/Prestacao_de_Contas_consolidadas_2019.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (consolidadas) 2019,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_Legal_de_Contas_consolidadas_2019.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestacao de Contas (consolidadas) 2018,https://cmfdoc.funchal.pt/media/k2/attachments/Prestação_de_Contas_(consolidadas) 2018.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (consolidadas) 2018,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_Legal_de_Contas_ (consolidadas) 2018.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (individuais) 2018,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_Legal_Contas_individuais_2018.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestacao de Contas (individuais) 2018,https://cmfdoc.funchal.pt/media/k2/attachments/Prestacao_Contas_individuais_2018.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (consolidadas) 2017,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_Legal_Contas_consolidadas_2017_20180705.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (consolidadas) 2017,https://cmfdoc.funchal.pt/media/k2/attachments/Prestacao_de_Contas_consolidadas_2017_20180705.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (individuais) 2017,https://cmfdoc.funchal.pt/media/k2/attachments/Certificacao_legal_contas_individuais_2017.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (individuais) 2017,https://cmfdoc.funchal.pt/media/k2/attachments/Prestacao_contas_individuais_2017.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (individuais) 2016,https://cmfdoc.funchal.pt/media/k2/attachments/relatorio_de_contas_2016.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (consolidadas) 2016,https://cmfdoc.funchal.pt/media/k2/attachments/prestacaodecontasconsolidadasde2016.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal das Contas (consolidadas) 2016,https://cmfdoc.funchal.pt/media/k2/attachments/certificacaolegaldecontas2016.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Certificação Legal de Contas (individuais) 2016,https://cmfdoc.funchal.pt/media/k2/attachments/clc_individuais_mfunchal_2016.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (consolidadas) 2015,https://cmfdoc.funchal.pt/media/k2/attachments/prestacaocontasconsolidadas2015.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (indíviduais) 2015,https://cmfdoc.funchal.pt/media/k2/attachments/prestacaocontas2015.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (consolidadas) 2014,https://cmfdoc.funchal.pt/media/k2/attachments/prestacaocontas2014_1.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Prestação Contas,Prestação de Contas (indíviduais) 2014,https://cmfdoc.funchal.pt/media/k2/attachments/prestacaocontas2014.pdf,https://cmfdoc.funchal.pt/doc-financeiros/prestacao-de-contas.html,
Doc. Financeiros / Auditorias,Auditoria aos exercícios de 2011 a 2013,https://cmfdoc.funchal.pt/media/k2/attachments/4trimestre_2016_1.pdf,https://cmfdoc.funchal.pt/doc-financeiros/auditorias.html,
Doc. Financeiros / Subvenções,Subvenções 2025,https://cmfdoc.funchal.pt/media/k2/attachments/Subvenções_CMF_2025.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2024,https://cmfdoc.funchal.pt/media/k2/attachments/SUBVENCOES_2024.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2023,https://cmfdoc.funchal.pt/media/k2/attachments/SUBVENCOES_2023.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2022,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2022.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2021,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2021.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2020,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2020.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2019,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2019.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2018,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2018.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2017,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2017.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2016,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2016.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2015,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2015.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2014,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2014.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Doc. Financeiros / Subvenções,Subvenções 2013,https://cmfdoc.funchal.pt/media/k2/attachments/Subvencoes_2013.pdf,https://cmfdoc.funchal.pt/doc-financeiros/subven%C3%A7%C3%B5es.html,
Publicitações / Qualidade Água,Zona Abastecimento ETA Eng. Amaro da Costa,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_Abastecimento_ETA_Eng_Amaro_da_Costa.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Zona Abastecimento Afluente à Ribeira das Cales,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_Abastecimento_Afluente_a_Ribeira_das_Cales.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Zona Abastecimento Galeria do Porto Novo,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_Abastecimento_Galeria_do_Porto_Novo_1770910017.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Zona de Abastecimento do Furo de São João + Furo de João Gomes + SAMF + SES,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_de_Abastecimento_do_Furo_de_Sao_Joao-Furo_de_Joao_Gomes-SAMF-SES.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Zona de Abastecimento Sistema Adutor Machico Funchal,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_de_Abastecimento_Sistema_Adutor_Machico_Funchal_1770909961.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Zona de Abastecimento Sistema Elevatório dos Socorridos,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_de_Abastecimento_Sistema_Elevatorio_dos_Socorridos_1770909935.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Zona de Abastecimento dos Tornos Altos,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_de_Abastecimento_dos_Tornos_Altos_1770909907.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Zona de Abastecimento do SAMF + Furo de Sta. Luzia,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_de_Abastecimento_do_SAMF_Furo_de_Sta_Luzia_1770909880.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Zona de Abastecimento da Nascente do Curral dos Romeiros,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_de_Abastecimento_da_Nascente_do_Curral_dos_Romeiros_1770909854.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Zona de Abastecimento da Nascente dos Castanheiros,https://cmfdoc.funchal.pt/media/k2/attachments/Zona_Abastecimento_Nascente_dos_Castanheiros_1770909770.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,
Publicitações / Qualidade Água,Resultados dos Parâmetros Conservativos (pesticidas) de água exclusivamente comprada - 4º trimestre de 2025 - SAMF + Sistema Elevatório dos Socorridos,https://cmfdoc.funchal.pt/media/k2/attachments/SAMF_+_Sistema_Elevatorio_Socorridos_4_Trimestre.pdf,https://cmfdoc.funchal.pt/publicita%C3%A7%C3%B5es/mm-editais-controlo-da-qualidade-da-agua.html,2025 - 4º Trimestre
